film,user,star,time,content
蓝皮鼠和大脸猫,伝説の少女A,力荐,2008-04-12,大脸猫大脸猫爱吃鱼
蓝皮鼠和大脸猫,数人的绵羊,还行,2008-05-24,大脸猫大脸猫爱吃鱼。
蓝皮鼠和大脸猫,阿廖沙,2010-04-04,2010-04-04,"世上有我就有你，叽叽叽叽叽；  　　我们永远不分离，喵咪咪喵咪咪"
蓝皮鼠和大脸猫,sing,力荐,2010-03-07,我最爱的配音
蓝皮鼠和大脸猫,candy,还行,2008-05-18,童年回忆
蓝皮鼠和大脸猫,囧眼灰灰好少年,2012-07-19,2012-07-19,叽叽叽叽叽叽叽叽叽叽叽叽
蓝皮鼠和大脸猫,突然粉碎,还行,2010-02-27,巧克力车
蓝皮鼠和大脸猫,嗷,力荐,2009-06-19,大脸猫大脸猫爱吃鱼
蓝皮鼠和大脸猫,yupopo,推荐,2008-04-23,哈
蓝皮鼠和大脸猫,Chiesa❤左岸,力荐,2011-10-11,小小老鼠小小老鼠不偷米，大脸猫大脸猫爱吃鱼。。。。。。
蓝皮鼠和大脸猫,ЯØXANNE  -,还行,2010-01-07,国产同樣可以好經典.
蓝皮鼠和大脸猫,搜索不到这个人,推荐,2012-07-24,大脸猫大脸猫爱吃鱼
蓝皮鼠和大脸猫,草木有本心,推荐,2007-06-21,嘿嘿，老爸都跟着我看这个啦
蓝皮鼠和大脸猫,Miss. greedy,还行,2010-06-15,那歌不错 记忆深刻
蓝皮鼠和大脸猫,shirley,还行,2008-11-25,动画城
蓝皮鼠和大脸猫,陈小陈,力荐,2009-10-08,"小小老鼠小小老鼠穿蓝衣，叽叽叽叽叽叽叽叽叽叽叽叽。  大脸猫大脸猫长胡须，喵咪咪喵咪咪喵咪咪。  "
蓝皮鼠和大脸猫,宅非宅,还行,2011-12-04,没什么感觉
蓝皮鼠和大脸猫,放羊的KAKA,还行,2009-09-23,当时觉得自己就是大脸猫，因为当时是个小胖子。
蓝皮鼠和大脸猫,萤火虫子,力荐,2009-12-29,比较喜欢大脸猫。我还买了原声带呢。
蓝皮鼠和大脸猫,字母君,还行,2008-05-10,我对这动画有阴影
蓝皮鼠和大脸猫,是我们,力荐,2009-01-26,"小小老鼠小小老鼠穿蓝衣，叽叽叽叽叽叽叽叽叽叽叽叽。  　　大脸猫大脸猫长胡须，喵咪咪喵咪咪喵咪咪。  　　一个尾巴细又长，叽叽叽叽叽；  　　一个脸大吹牛皮，喵咪咪喵咪咪。  　　一个尾巴细又长，叽叽叽叽叽；  　　一个脸大吹牛皮，喵咪咪喵。  "
蓝皮鼠和大脸猫,砳砳,力荐,2011-04-26,恩，所有国产动画的主题曲都会唱
蓝皮鼠和大脸猫,南瓜默默不说话,还行,2011-07-09,大脸猫大脸猫爱吃鱼
蓝皮鼠和大脸猫,欺霜傲雪,推荐,2012-04-05,记得耗子耳朵里住着2只昆虫……
蓝皮鼠和大脸猫,beartt,力荐,2011-06-17,小小老鼠穿蓝衣……童年最爱
蓝皮鼠和大脸猫,FMZ条纹枕头,推荐,2010-09-15,小时候的回忆
蓝皮鼠和大脸猫,子安,还行,2009-01-26,大脸猫大脸猫~爱吃鱼~
蓝皮鼠和大脸猫,囍夭夭,推荐,2008-05-24,"小小老鼠小小老鼠不偷米，叽叽叽叽叽叽叽叽叽叽叽叽。  　　大脸猫大脸猫爱吃鱼，喵咪咪喵咪咪喵咪咪。"
蓝皮鼠和大脸猫,诸葛若见,推荐,2012-01-12,小小老鼠小小老鼠穿蓝衣，叽叽叽叽叽叽叽叽叽叽叽叽。大脸猫大脸猫长胡须，喵咪咪喵咪咪喵咪咪。  童年的经典回忆啊！
蓝皮鼠和大脸猫,Tiff,推荐,2009-06-11,我也有只大脸猫
蓝皮鼠和大脸猫,Chuck,2011-02-14,2011-02-14,蠻傻的動畫~不覺得好看~
蓝皮鼠和大脸猫,乌尔詹,推荐,2011-11-10,好喜欢的啊
蓝皮鼠和大脸猫,乐不思蜀,推荐,2008-10-07,当年看着还行啊
蓝皮鼠和大脸猫,不亦,力荐,2009-04-13,噢，我的大脸猫
蓝皮鼠和大脸猫,莱珂熙,2008-02-06,2008-02-06,对这部动画片从未产生过兴趣，但是那首“大脸猫大脸猫真稀奇…”的歌还满记忆犹新的…
蓝皮鼠和大脸猫,Kills,还行,2011-02-27,小时候被叫外号1  大脸猫
蓝皮鼠和大脸猫,stknight,还行,2011-03-09,蓝皮鼠和大脸猫是魔奇杂技团的明星。经常外出演出，每到一处就会发生一个故事或一个奇遇。蓝皮鼠聪明伶俐、助人为乐，善于动脑筋想办法，本领高超，却不甘寂寞，害怕委屈，不肯吃亏。大脸猫则憨态可掬，又馋又懒，喜欢抛头露面，却又胆小怕事，但有什么说什么，决不虚伪。中国版《猫和老鼠》？
蓝皮鼠和大脸猫,半透明,还行,2010-01-06,幼稚
蓝皮鼠和大脸猫,后厨李师傅,力荐,2012-02-17,巧克力车！
蓝皮鼠和大脸猫,Cherry。,2010-07-09,2010-07-09,小时候一直以为大脸猫就是另一个加菲猫的说.
蓝皮鼠和大脸猫,HsvEvnX,还行,2010-07-11,我对这动画片没多少好感诶。
蓝皮鼠和大脸猫,改个名儿,2010-07-04,2010-07-04,日啊日啊，小圣居然还记得这些......................哇哈哈哈~
蓝皮鼠和大脸猫,Ruler,还行,2010-08-03,说实话，我真的记不清了。
蓝皮鼠和大脸猫,风向未来吹去,还行,2008-04-24,那首歌呀~
蓝皮鼠和大脸猫,六月。喵,很差,2008-12-01,超恶心但是看过的东西
蓝皮鼠和大脸猫,aki,还行,2009-04-21,小时候天天唱的
蓝皮鼠和大脸猫,哦,推荐,2011-02-12,呆萌的大脸猫和机灵的蓝皮鼠的奇妙组合。
蓝皮鼠和大脸猫,光环,还行,2011-07-24,这个是搞基的启蒙教育动画片
蓝皮鼠和大脸猫,陈小桃,还行,2009-01-14,我会唱那个歌
蓝皮鼠和大脸猫,张腾讯,还行,2010-05-27,这个是新版的 没怎么看
蓝皮鼠和大脸猫,马自挂,推荐,2010-12-30,叽叽叽叽叽叽
蓝皮鼠和大脸猫,听风声音,推荐,2010-06-14,……………………
蓝皮鼠和大脸猫,猫 泡,还行,2008-06-23,超囧的主题曲
蓝皮鼠和大脸猫,O。O,还行,2011-08-27,大脸猫大脸猫爱吃鱼。。。
蓝皮鼠和大脸猫,薇薇Veronica,力荐,2008-12-27,我天天守在电视机前看的动画片
蓝皮鼠和大脸猫,慕这慕那,还行,2009-10-16,大脸猫大脸猫爱吃鱼
蓝皮鼠和大脸猫,Fiona。,推荐,2010-06-05,"小小老鼠小小老鼠穿蓝衣，叽叽叽叽叽叽叽叽叽叽叽叽。    大脸猫大脸猫长胡须，喵咪咪喵咪咪喵咪咪。  "
蓝皮鼠和大脸猫,WHO,推荐,2008-06-25,小小老鼠 小小老鼠不偷米 大脸猫大脸猫 爱吃鱼~
蓝皮鼠和大脸猫,桃桃桃秋秋橙,推荐,2010-12-25,誰料到，多年後，倫家真的大臉貓了啦~~
蓝皮鼠和大脸猫,"●,",还行,2011-03-21,主题曲小时候人人都会唱.
蓝皮鼠和大脸猫,shininglove,还行,2009-12-15,动画城。印象里的冬天。家里昏暗的电视。
蓝皮鼠和大脸猫,弓长在,还行,2010-03-11,那歌我还会唱呢
蓝皮鼠和大脸猫,Tartan,很差,2008-10-27,吓人来了……
蓝皮鼠和大脸猫,Anday,推荐,2011-06-05,大脸猫大脸猫爱吃
蓝皮鼠和大脸猫,guuuu,还行,2008-09-29,怎么和我印象中的形象不太一样
蓝皮鼠和大脸猫,贝贝CATⅡ,很差,2011-01-13,只记得主题歌中的一小段咯。
蓝皮鼠和大脸猫,牛奶盒子烂掉了,推荐,2009-09-03,大脸猫大脸猫爱吃鱼。。喵咪咪喵咪咪喵——咪咪
蓝皮鼠和大脸猫,Bill,还行,2009-04-21,小小老鼠小小老鼠上高梯 叽叽叽叽叽叽叽叽叽叽叽叽 大脸猫大脸猫没主意 喵咪咪喵咪咪喵咪咪
蓝皮鼠和大脸猫,Ou,较差,2009-02-07,这个歌囧到死 
蓝皮鼠和大脸猫,群星似雪,推荐,2011-05-21,还是第一版好看
蓝皮鼠和大脸猫,Vita Kei。,推荐,2010-07-19,我喜欢有一集他们车都是巧克力做的。
蓝皮鼠和大脸猫,战国客,还行,2008-11-23,为数不多的还有点印象的近年国产动画~~
蓝皮鼠和大脸猫,月球漫舞者,还行,2008-10-29,小时候买过一套书。。。。。。。
蓝皮鼠和大脸猫,白开水,还行,2008-06-18,因为喜欢蓝皮鼠的巧克力车，所以喜欢大脸猫
蓝皮鼠和大脸猫,望仔减肥失败了,还行,2009-01-31,那歌儿我到现在还在唱呀！
蓝皮鼠和大脸猫,小饺卷,推荐,2008-06-01,嘿嘿 我一直觉得大脸猫很好玩~
蓝皮鼠和大脸猫,白月光,力荐,2011-06-16,叽叽叽叽叽叽叽叽叽叽叽叽喵咪咪喵咪咪喵咪咪
蓝皮鼠和大脸猫,春暖,推荐,2012-05-22,小小老鼠小小老鼠不吃米 叽叽叽叽叽叽叽叽叽叽叽叽
蓝皮鼠和大脸猫,胡涵之,2010-03-19,2010-03-19,小小老鼠小小老鼠不偷米，大脸猫大脸猫爱吃鱼。
蓝皮鼠和大脸猫,阿拉蕾，哦也,推荐,2012-05-22,不整理不知道，一整理才发现俺小时候也是爱看动画片的呀。。
蓝皮鼠和大脸猫,VincentTakarai,推荐,2008-12-17,天啊
蓝皮鼠和大脸猫,inffun,较差,2010-07-17,看过一点，感觉不好看
蓝皮鼠和大脸猫,傲娇续小肥,还行,2010-11-14,= =我喜欢他耳朵里的虫子
蓝皮鼠和大脸猫,正气大侠,力荐,2010-01-06,大脸猫大脸猫爱吃鱼，从小学到高中，多少人被我们称为大脸猫啊
蓝皮鼠和大脸猫,Lorrita-H,推荐,2012-07-08,儿时的记忆
蓝皮鼠和大脸猫,俩角形,推荐,2012-10-24,萌的发源地。
蓝皮鼠和大脸猫,Bigbird,力荐,2010-02-28,纯粹童年的回忆分。
蓝皮鼠和大脸猫,摇曳萧萧下,还行,2011-05-23,一点儿没觉着好看 但是主题歌儿一字儿不落的记下来 直到现在有时候还会二逼的唱唱 这到底是为什么= =
蓝皮鼠和大脸猫,Memento Mori,推荐,2010-04-20,大脸猫大脸猫爱吃鱼。
蓝皮鼠和大脸猫,我还是我,较差,2012-02-06,x  山寨版猫和老鼠
蓝皮鼠和大脸猫,阿卜,较差,2011-03-08,我喜欢的那个版本不是这个版本，这个版本是后出的。。
蓝皮鼠和大脸猫,煮竹,较差,2008-03-24,疯了……回想起来动画城播的都啥玩意啊
蓝皮鼠和大脸猫,沉默支撐我,推荐,2010-12-07,小时候大姨一直 叫我蓝皮鼠，叫妹妹大脸猫，哈哈！
蓝皮鼠和大脸猫,张未来,还行,2010-03-29,泪奔
蓝皮鼠和大脸猫,的云,还行,2008-11-08,细想小时候看过的国产动画，其片头曲往往是最先被记得的。
蓝皮鼠和大脸猫,卷嫫嫫,2011-10-23,2011-10-23,是从幼儿园时代妈妈买的儿童杂志连载漫画起就喜欢这个故事了
蓝皮鼠和大脸猫,静@Einfühlung,推荐,2007-07-16,印象很深
蓝皮鼠和大脸猫,夏桑菊,较差,2013-02-17,就记得主题曲了，还是首鬼畜音乐……
蓝皮鼠和大脸猫,橘汁,还行,2009-09-14,连环画也买过- -
蓝皮鼠和大脸猫,九九,推荐,2012-02-16,我一直有个梦想，就是要一台蓝皮鼠的巧克力车。
蓝皮鼠和大脸猫,今生、唯爱,推荐,2014-03-03,小时候的欢乐，还记得主题曲
蓝皮鼠和大脸猫,小锡兵,推荐,2009-02-03,怎么蓝皮鼠长这样。。。
蓝皮鼠和大脸猫,逗闷子,推荐,2009-04-10,有大脸鼠吗~
蓝皮鼠和大脸猫,celestebook,推荐,2012-02-09,这个不错
蓝皮鼠和大脸猫,九°,力荐,2011-05-01,那时候最喜欢哼蓝皮鼠和大脸猫的主题曲
蓝皮鼠和大脸猫,老阿飞—故园,较差,2007-10-14,中国动画垃圾时代来临的标志
蓝皮鼠和大脸猫,yezzi,力荐,2008-07-18,"世上有我就有你，叽叽叽叽叽；  　　我们永远不分离，喵咪咪。    "
蓝皮鼠和大脸猫,梦梦梦梦,推荐,2017-03-15,大脸猫大脸猫爱吃鱼，喵咪咪喵咪咪喵咪咪……
蓝皮鼠和大脸猫,喜欢吗~,推荐,2017-03-15,小小老鼠小小老鼠爱吃米，几咪咪几咪咪几咪咪，大脸猫大脸猫爱吃鱼，喵咪咪喵咪咪喵咪咪。。
蓝皮鼠和大脸猫,昵称被占不开心,推荐,2017-03-15,小小老鼠小小老鼠穿蓝衣
蓝皮鼠和大脸猫,[已注销],推荐,2010-07-22,音乐印象很深
蓝皮鼠和大脸猫,小羊仔,力荐,2011-01-23,这个从小不喜欢
蓝皮鼠和大脸猫,拯救二百五星人,力荐,2010-03-02,大脸猫！
蓝皮鼠和大脸猫,左左☮,还行,2009-03-11,"小小老鼠小小老鼠穿蓝衣，叽叽叽叽叽叽叽叽叽叽叽叽。……大脸猫大脸猫长胡须，喵咪咪喵咪咪喵咪咪。  "
蓝皮鼠和大脸猫,Chris Tang,还行,2008-03-20,我是大脸猫
蓝皮鼠和大脸猫,書衣偵探華斯比,还行,2019-12-22,主题音乐🎶也算当年的洗脑神曲了😂😂😂
蓝皮鼠和大脸猫,Cary C,还行,2010-06-24,可以
蓝皮鼠和大脸猫,Miss Invisible,推荐,2008-12-03,那歌很经典
蓝皮鼠和大脸猫,笑子,推荐,2010-04-19, 童年回忆 
蓝皮鼠和大脸猫,🍚,力荐,2010-10-02,大臉貓大臉貓愛吃魚，喵咪咪喵咪咪喵咪咪
蓝皮鼠和大脸猫,Panda的阴影,推荐,2013-03-03,蓝皮鼠和大脸猫，哈哈。。
蓝皮鼠和大脸猫,serenity never,还行,2011-04-20,我也要吃巧克力
蓝皮鼠和大脸猫,Moon,还行,2009-05-14,不确定是否是90年代的
蓝皮鼠和大脸猫,啼幽,还行,2011-04-16,大脸猫！！！！
蓝皮鼠和大脸猫,风雨骑老师,还行,2010-11-19,动画没有鬼畜主题曲给力
风柜来的人,团小纸,推荐,2016-04-19,80年代台湾版小镇青年种种，豆导浑身是戏；迟到少看了5分钟，电影院放映事故掐了结尾5分钟，不完美的北影节最后一部
风柜来的人,小明,推荐,2013-01-13,不知道为什么，看侯孝贤的电影总是能轻而易举地进入故事，很真切地感受到一种无可奈何的苍凉
风柜来的人,猪仔叶,还行,2012-10-12,家乡、父母、离人，还有青春，该说再见的，就说再见吧
风柜来的人,八部半,还行,2010-10-06,如果说许鞍华拍的是乡愁电影，那么侯孝贤的是乡土电影
风柜来的人,kylegun,力荐,2016-01-19,风柜渔村四人狂舞，高雄烂尾楼“欧洲电影”，父辈回忆，朋友之妻，做兵大拍卖，买一卷送两卷
风柜来的人,梅花野老,推荐,2019-11-10,和恋恋风尘一脉相承，少年，城市，友情，工作，爱情。世事皆难如愿，家里没人理解的叛逆少年，城市又无立足的港湾，心爱的人总是离自己而去。青春充满着遗憾和悲伤。两部电影的女主，都是一副初恋的样子。她们青春靓丽，温柔贤惠，终归不和我一个世界。维瓦尔第的四季冬和乡村骑士，真是电影界的名曲，这一部竟然同时出现，妙啊。
风柜来的人,柚子葵,推荐,2011-08-15,那一年，他只是一个没念书没当兵的臭小子，离家逃到大都市，爱上兄弟的女人……一切都很自然……那就是叫做年少的东西……
风柜来的人,🐷年大吉,推荐,2017-07-20,青春总是伴随着感伤
风柜来的人,阿暖,推荐,2014-05-30,结尾收得非常好，青春片似乎都需要一个宣泄口来收尾，尤其是像阿清这样经历几重失败和迷惘，但是市集中自顾自的吆喝就非常好，就像全片整体风格那样真实、市井，同样讲生活化，却比后作都轻松可爱一点。声音用得真好，其实这才像处女作的样子。
风柜来的人,"一""一",还行,2009-03-01,生活不易。  似乎不管侯孝贤用情节来雷人还是用生活来感人都没有陈果来得有力。陈果是太愤怒了，让人多久之后都还想随便冲着个人尖叫。也许候曾有过积极的成分，但是据说被杨德昌换掉了。也许现在不宜过早感触寒冷。
风柜来的人,朱林昭,力荐,2013-07-20,要不要拍得这么好！贾樟柯个lucky bastard哈哈 没有“风柜来的人”就没有小武 站台 任逍遥……definitely masterpiece
风柜来的人,Woodring,推荐,2016-03-23,修复版~童年往事+恋恋风尘轻量版雏形~拍得演得都很青涩，不过那股瞎撞的劲挺好的~开场前侯导居然现身打招呼，全场都震惊了（特意查了下今年HKIFF没做评委，所以应该就是来电影节溜达的）~他在那说了半天当年去风柜探班觉得这地好所以拍了这片，结果看完发现，故事三分二在高雄。。。
风柜来的人,白衣卿相,力荐,2011-01-06,风柜来的人已非风柜的少年。青春走向落幕，曾经的桀骜不驯终是向生活低了头。傲慢无理的逞强、嚣张肆意的野性、好奇谨慎的张望、犹豫迟疑的倾慕，澎湖湾的纯真美好，还是遮盖在高雄台北的红尘十丈下。镜头静静滚过，忠实于时间和生活。引而不发的情绪积蓄出的压抑逼仄，侯孝贤有，杨德昌有，贾樟柯也有
风柜来的人,打道,推荐,2012-05-19,讲一段普通的青春故事讲的这样好看，耐人寻味，侯孝贤真心厉害。
风柜来的人,苏四,还行,2010-06-22,失水准，侯导不适合快的节奏。
风柜来的人,九只苍蝇撞墙,推荐,2015-06-02,简单地说了很多
风柜来的人,書淺,推荐,2013-01-02,一直以為風櫃是寓言，像套子，原來，那是個地方。有海風，有父親，有蒼蠅，有扎著兩根辮子不會喝酒的小姑娘。豆導彼時年方十七，朱天文剛寫劇本沒多久，侯導也還可以頂著小捲頭，調笑著掀起姐姐的裙子。青春，最猛烈不過一句干，最遺憾不過她的離開，最遠的未來都在膠片和收音機里。
风柜来的人,屎霸,推荐,2012-03-16,对侯导的风格和配乐有点兴趣，特别是配的一些古典乐，但就是评价不了，少见的没有想法。继续研究，期待进展。闽南话没有想象中的可怕
风柜来的人,二十二岛主,推荐,2018-11-08,青春片难出其右，每一幕闪回都被感动，豆导张世庹宗华初露锋芒，侯导开启封神之路。
风柜来的人,milan527,推荐,2009-09-23,"年轻的钮承泽、张世、庹宗华，年轻的侯孝贤！  似乎年纪越来越大，越来越怀念17岁的日子！"
风柜来的人,cc2bpencil,推荐,2012-07-29,成长并不比肉体上的旧痛来得轻松，人在现实与理想的妥协中长大，有幸福，有痛。钮承泽演的很赞，想来不大喜欢张世，可能是因为他长着张不讨巧的脸。
风柜来的人,Memento Mori,推荐,2011-02-03,朱天文当年的剧本写的妙！钮承泽当年长的妙！
风柜来的人,水片,还行,2017-03-07,8／10 侯导电影，青春中的一段时间，如同光洁的磁器，结实的躯壳中承载的，本质上还是空的想往，天外的颜色，是红色。
风柜来的人,缺德梅,推荐,2017-07-29,8.0 青春正是长长的风，来自无垠去向无踪。死去的亲人和逝去的爱情在此类电影中都使人成长。我们花了这么多时间长大，竟是为了分离。
风柜来的人,yakamoz,推荐,2009-09-23,"光线总是这般明亮，画面总是这般清新。即使是城市也在几分杂乱中几分和谐。  侯总是静静述说现代文明对传统的冲击，不像蔡明亮那么直接"
风柜来的人,深溪虎,推荐,2013-06-12,青春的残酷就在于当你拥有它的时候不觉得珍惜而失去后才追悔莫及
风柜来的人,江寒园,推荐,2018-08-23,这才是青春片，现在拍得都是些什么    暗恋的无疾而终，大把的时间，无所事事的晃荡，一起在街头游荡打闹，偶尔的对未来的迷惘，在家的烦躁，父母的唠叨    用笔在纸上围着昆虫画圈圈，几乎是是枝裕和式的细节，海街日记里画线比个头，小偷家族里把下牙扔上房顶。细节。    几个无意识回忆镜头很不错，生动        年少轻狂的好日子，一懂事就结束
风柜来的人,王小北,推荐,2012-04-16,搓麻将的姐夫就是侯孝贤？所谓的青春，就是在迷茫与分歧中体验不堪的友谊和懵懂的爱情。
风柜来的人,[已注销],还行,2010-08-26,闷，却也反应了青年们彷徨时期百无聊赖的状态。猛然发现，《艋舺》里豆导不正是延续了这部片里的啊清和小杏的故事么？
风柜来的人,Alan,推荐,2008-04-07,“少年的时光就是晃。用大把的时间彷徨，只用几个瞬间来成长。”
风柜来的人,且歌且走,力荐,2008-03-26,简单的年代，沉寂的青春。16/4/19 北京电影节二刷
风柜来的人,orangeworm,推荐,2011-01-24,这样的故事其实就在身邊，安静的小镇到喧嚣的城市，青春的挥霍，成长的酸楚。
风柜来的人,LiBeRte,推荐,2012-09-09,像擁有一切，卻又一無所有／平淡到好像在聽周遭朋友的故事，卻真實／看到後半段，外頭下起雨，莫名其妙／阿清砸出碗筷時好想哭，我怕，怕自己以後也會這樣，到了最後還是什麼都沒有。
风柜来的人,tikey,推荐,2009-05-29,年轻的躁动和压抑不住内心张力的镜头，虽然略显稚嫩，却大展风采。
风柜来的人,羊男的乌鸦,推荐,2015-10-13,钮承泽还真是年轻啊那时候。  披星戴月地奔波  只为一扇窗  当你迷失在路上  能够看见那灯光  不知不觉把他乡  当作了故乡  只是偶尔难过时  不经意遥望远方
风柜来的人,峰峰峰峰,推荐,2014-05-01,叛逆轻狂的年少，曲终人散的回归。从风里走来，就不想停下脚步，如果欢笑可以骄傲我们要它响亮。向风里走去，就不能停下脚步，如果年轻凝成泪水很快就会吹干，青春正是长长的风，来自无垠去向无踪，握住生命如同握住一只球，对着太阳掷去缀成一道不经心的彩虹，喔喔~
风柜来的人,ERIK,推荐,2011-02-08,钮承泽后来成了导演，张世的喜剧风格也延续了下来。这些后来熟悉的面孔当年如此青涩，但各自的性格并未改变。最后一段好，音乐也好，升华的很自然。
风柜来的人,Garcia,推荐,2012-11-28,青春的时光，很无聊，很漫长，我也不知道怎么样就给过完了。。。
风柜来的人,Jeffrey,推荐,2011-10-05,同样是底层小人物，和站台都讲述时间怎么改变一个人，但对贾樟柯来说，里面有理想主义被平庸现实打败的沉郁，而对侯孝贤，他的人物从来不会有什么理想国，他们更本能更野生。如果说贾樟柯的受伤是一种理性上价值上的无法抵达，那侯则是一种在时间面前的动物伤感。
风柜来的人,砚小朵™,推荐,2012-02-25,【惶惶青春】那个夏天，好像永远是昏昏欲睡的下午。每个人的十七岁，仿佛都将终结于某个车站，目送着某人上车走远，留下一个永不回头的背影，它的名字，叫做少年。“少年的时光就是晃。用大把的时间彷徨，只用几个瞬间来成长。” 
风柜来的人,跑步去流浪,力荐,2011-08-24,侯孝贤的这部[风柜来的人]可以算是他的代表作了。与[牯岭街少年杀人事件]一样，着力与台湾特定时期的青少年们，一点一点的看完，你会发现每一段都如一首短诗，或者说，整部电影，就是关于风柜的诗。后来的贾樟柯故乡三部曲，我想也是受到了这部电影的影响的。
风柜来的人,小美人鱼,2012-03-22,2012-03-22,听不懂闽南话...no comments...
风柜来的人,lee_yoko,力荐,2014-03-05,看完原作過後的一段時間我總是會 混淆「風櫃來的人」與「戀戀風塵」而現在想來 或許是因為它們名字里都有風的緣故吧但又分明是 同樣形式的青春哀歌與讚歌 夏日穿著短褲衩的瘦削無用灰白色青年 眼睛睜得大大地望著天
风柜来的人,九命猫@victor-eyes,推荐,2012-12-23,这些男孩子好让人疼爱，到底是女孩子写的剧本。打麻将的猥琐姐夫是侯孝贤吧。。。配乐用了一堆维瓦尔第的《四季》，真美。嗯，阿清是个好孩子，我喜欢他。
风柜来的人,可缓缓归矣,推荐,2017-07-19,很不一样的青春电影
风柜来的人,刘善甫,推荐,2014-01-15,像这种台湾老电影  看下去了 是真有味道  前提是 先认清人
风柜来的人,乙烷,力荐,2010-06-27,最近除了玩具总动员3以外看的最感人的电影了。侯孝贤不愧为大湿，细腻，朴实，真挚，啊~~~~~
风柜来的人,清影照心,力荐,2011-10-14,运用了散文诗般“诗性追忆”的电影语言，同时大量的深焦和远焦镜头也成为该片的主要镜头运用方式。散文诗方式确立了侯孝贤以后电影叙事的特色和走向。该片在电影语言的原创力方面比之以住的台湾地区电影更为强烈，同时对青春期的反叛和迷茫刻画深入而又更具有自觉性
风柜来的人,Muyan,力荐,2008-12-04,生活把我们操翻了.  青春一眨眼就没了.20131111资料馆重看|20160313 资料馆HHH回顾展DCP（质量差）重看，加分
风柜来的人,粵語殘片,推荐,2014-04-13,侯孝贤八十年代的片子都看了，尤其《风柜来的人》《童年往事》《冬冬的假期》《恋恋风尘》这四部， 放一起就是一部情节风格整一的电影，完整勾勒出似有似无的青春年少。
风柜来的人,多雅集团李光明,力荐,2012-08-30,我们十几岁的青春时光，承载了多少淡淡的忧伤，而这个岛屿之国的生活如此令人向往。侯孝贤那最简单省钱的长镜头，像拍纪录片的一样，记录这1976年左右的时光，然后我爱上朱天文。那台球室。那记忆中有关的一切安...
风柜来的人,重尔.张望,力荐,2018-11-04,大荧幕看了侯孝贤这部拍于八十年代初的电影，修复过的彩色画面让人尤其觉得青春实在太奢侈。无忧无虑的日子，除了意淫使坏打架斗殴浪费掉大把的时光，也不能让他们做什么。只是随着至亲的离去，喜欢的女人从身边离开，才知道这样的纯真美好也终有逝去的一天。明白了却已经不能挽回，就这么长大了。
风柜来的人,水仙操,推荐,2012-09-11,五六岁时同阿爸去打棒球，路上遇到一条蛇，阿爸把蛇打死了。过几天偷偷去看，蛇干得只剩一层皮。后来阿爸打棒球时被打碎头骨，头上有个黑洞，逢人就笑，秀逗掉了。以浪花拍打堤岸为背景四人扭腰跳舞、“做兵大拍卖，三卷五十块！”、不告而别、八十年代的女人美得好自然。
风柜来的人,内触妙乐,力荐,2013-07-13,展现了那个年代不同的少年人生。几处转折看似是发生在别人身上的事，实际上影响的是主人公的内心，使其心态发生了变化，这种内在的变化折射在行为上便有了很大的张力。尤其是演员对主人公的人生与自己人生经历的相似，更使得某些场景非常具有感染力。
风柜来的人,郭连凯,推荐,2015-08-24,370 “他妈还真是大屏幕，还彩色的嘞。”
风柜来的人,kobie,力荐,2011-09-17,青春是一张迷茫的网 城乡是一对永远难以言明的关系 侯式怀旧和乡土的开山之作
风柜来的人,coco果果,推荐,2012-11-08,青春用来挥霍又何妨，只是难免也有哀愁。百无聊赖的时光也珍贵~
风柜来的人,陈上进,力荐,2011-11-28,前一天晚上看了朱天文的原著。前一天看了《翻滚吧，阿信》。可能突然从2011跳到1983，感觉只能说是一切尽在不言中。没有背景音乐，没有多余的特效处理，连故事也没有“跌宕起伏”。只是很平淡地叙述一段生活。没有比”真实“更让人感到的。
风柜来的人,熊阿猫猫猫猫,力荐,2010-01-22,突然发现我看过钮承泽年轻时演过的几乎每一部电影。
风柜来的人,影毒肥佬,力荐,2017-02-21,"感同,  淡然....時間就這樣過去了......見證的有侯導本人的演技, 還有侯導楊導的友情....."
风柜来的人,江河海,推荐,2011-05-20,有人短评：少年的时光就是晃。用大把的时间彷徨，只用几个瞬间来成长。
风柜来的人,睡懒觉的cc,推荐,2010-04-06,"青春，一则讲不尽的故事。     "
风柜来的人,cola,还行,2017-07-19,这类题材相对看的比较少，兴趣也不是十分浓厚，姑且打3星
风柜来的人,蔚七于,力荐,2011-09-01,库布里克用古典乐配太空，侯孝贤却用古典乐配最平凡杂乱人来人往的街道楼房。少年啊少年，我们最后的夏天。节奏平缓，影像平实，但不觉得闷。仿佛就回到了那年代，你听李宗盛唱，台北不是我的家，我的家乡没有霓虹灯。
风柜来的人,居无间,推荐,2013-02-14,阿清沉默地注视父亲生前坐过的椅子和小杏逗小孩的场景，之后有个回忆的平移转场很好，现实时空向过往时空的流畅切换。小杏送走阿和，阿清送走小杏。父亲的逝世和爱情的不得使阿清迅速成长。
风柜来的人,SURREAL BLACK,推荐,2011-04-09,青春的日子就是追着跑着过的，一不留神停下来沉默的片刻就会突然感觉自己老了。
风柜来的人,我在豆瓣撒酒疯,推荐,2011-04-07,不得不说，侯孝贤太擅长表现这些来大城市闯荡的青年们内心孤独又彷徨的世界了。虽然节奏慢的快把我看睡着，还是得承认很好看。
风柜来的人,诗诗小兔,推荐,2017-07-19,青春
